#           x             T        mag(U)             p
        2.045       278.746   1.32453e-12         10000
        2.055       278.746   2.49443e-12         10000
        2.065       278.746   3.81458e-12         10000
        2.075       278.746   7.90633e-13         10000
        2.085       278.746   1.38142e-12         10000
        2.095       278.746   1.12614e-12         10000
        2.105       278.746   2.82994e-13         10000
        2.115       278.746   2.35585e-12         10000
        2.125       278.746   2.87954e-12         10000
        2.135       278.746   2.05973e-12         10000
        2.145       278.746   5.80575e-13         10000
        2.155       278.746   3.99692e-13         10000
        2.165       278.746   2.24061e-12         10000
        2.175       278.746    2.0714e-12         10000
        2.185       278.746   8.79615e-13         10000
        2.195       278.746   3.06042e-12         10000
        2.205       278.746   1.59148e-12         10000
        2.215       278.746   3.03124e-12         10000
        2.225       278.746   1.05904e-12         10000
        2.235       278.746   2.29167e-12         10000
        2.245       278.746   2.53819e-12         10000
        2.255       278.746   3.39884e-12         10000
        2.265       278.746   1.96783e-12         10000
        2.275       278.746   2.59071e-12         10000
        2.285       278.746    1.3362e-12         10000
        2.295       278.746   1.51125e-12         10000
        2.305       278.746   5.00345e-13         10000
        2.315       278.746   8.89826e-14         10000
        2.325       278.746   1.64983e-12         10000
        2.335       278.746   3.99255e-12         10000
        2.345       278.746   1.60169e-12         10000
        2.355       278.746   1.12176e-12         10000
        2.365       278.746   9.04414e-13         10000
        2.375       278.746   2.19101e-12         10000
        2.385       278.746   1.15094e-12         10000
        2.395       278.746   8.31477e-13         10000
        2.405       278.746   1.98388e-12         10000
        2.415       278.746   1.18157e-13         10000
        2.425       278.746   8.66487e-13         10000
        2.435       278.746   1.56668e-12         10000
        2.445       278.746   7.36659e-13         10000
        2.455       278.746   1.88468e-12         10000
        2.465       278.746   1.82779e-12         10000
        2.475       278.746   2.90433e-12         10000
        2.485       278.746   9.55469e-13         10000
        2.495       278.746   9.78809e-13         10000
        2.505       278.746   1.99992e-12         10000
        2.515       278.746   1.36246e-12         10000
        2.525       278.746    8.7378e-13         10000
        2.535       278.746   5.77658e-13         10000
        2.545       278.746   1.02841e-12         10000
        2.555       278.746   1.53021e-12         10000
        2.565       278.746   1.64107e-12         10000
        2.575       278.746   1.94741e-12         10000
        2.585       278.746   1.14802e-12         10000
        2.595       278.746   1.96783e-12         10000
        2.605       278.746   2.80806e-12         10000
        2.615       278.746   4.87216e-13         10000
        2.625       278.746    1.8205e-12         10000
        2.635       278.746   4.31785e-13         10000
        2.645       278.746   2.76721e-12         10000
        2.655       278.746   1.05029e-13         10000
        2.665       278.746   1.43393e-12         10000
        2.675       278.746   1.24138e-12         10000
        2.685       278.746   2.35148e-12         10000
        2.695       278.746   2.44775e-12         10000
        2.705       278.746   3.03708e-12         10000
        2.715       278.746   2.26979e-12         10000
        2.725       278.746   3.16837e-12         10000
        2.735       278.746   2.17059e-12         10000
        2.745       278.746   9.91938e-13         10000
        2.755       278.746   7.41036e-13         10000
        2.765       278.746   1.20199e-12         10000
        2.775       278.746   1.26618e-12         10000
        2.785       278.746   1.48937e-12         10000
        2.795       278.746   4.31785e-13         10000
        2.805       278.746    1.5375e-12         10000
        2.815       278.746     4.595e-13         10000
        2.825       278.746   9.13166e-13         10000
        2.835       278.746   2.10057e-13         10000
        2.845       278.746   1.14802e-12         10000
        2.855       278.746   4.87216e-13         10000
        2.865       278.746   1.95032e-12         10000
        2.875       278.746   1.70672e-13         10000
        2.885       278.746   5.84951e-13         10000
        2.895       278.746   3.71831e-12         10000
        2.905       278.746   1.00798e-12         10000
        2.915       278.746   3.54472e-13         10000
        2.925       278.746   1.84821e-12         10000
        2.935       278.746   8.63569e-13         10000
        2.945       278.746   7.04567e-13         10000
        2.955       278.746   1.52437e-12         10000
        2.965       278.746   1.91386e-12         10000
        2.975       278.746   1.55793e-12         10000
        2.985       278.746   3.41343e-13         10000
        2.995       278.746   7.10402e-13         10000
        3.005       278.746   9.62763e-14         10000
        3.015       278.746   1.73443e-12         10000
        3.025       278.746   2.11516e-13         10000
        3.035       278.746   2.82556e-12         10000
        3.045       278.746   3.29673e-13         10000
        3.055       278.746     1.997e-12         10000
        3.065       278.746   1.32453e-12         10000
        3.075       278.746   2.03785e-12         10000
        3.085       278.746   2.92184e-12         10000
        3.095       278.746   1.29098e-12         10000
        3.105       278.746   7.35201e-13         10000
        3.115       278.746   5.23685e-13         10000
        3.125       278.746    1.2443e-12         10000
        3.135       278.746   1.64837e-12         10000
        3.145       278.746   2.37482e-12         10000
        3.155       278.746   3.88606e-12         10000
        3.165       278.746   2.97581e-12         10000
        3.175       278.746    2.5732e-12         10000
        3.185       278.746   3.52867e-12         10000
        3.195       278.746   4.21136e-12         10000
        3.205       278.746   2.40545e-12         10000
        3.215       278.746   3.87002e-12         10000
        3.225       278.746   2.30042e-12         10000
        3.235       278.746    5.4965e-12         10000
        3.245       278.746   5.57236e-13         10000
        3.255       278.746   2.40982e-12         10000
        3.265       278.746   1.33766e-12         10000
        3.275       278.746   1.69213e-13         10000
        3.285       278.746   1.11593e-12         10000
        3.295       278.746   5.04721e-13         10000
        3.305       278.746   1.95324e-12         10000
        3.315       278.746   1.52583e-12         10000
        3.325       278.746   2.82265e-12         10000
        3.335       278.746   6.18502e-13         10000
        3.345       278.746   1.01528e-12         10000
        3.355       278.746   7.06026e-13         10000
        3.365       278.746   2.70011e-12         10000
        3.375       278.746   2.59654e-13         10000
        3.385       278.746   1.55209e-12         10000
        3.395       278.746   2.77159e-14         10000
        3.405       278.746   2.58196e-13         10000
        3.415       278.746   6.97274e-13         10000
        3.425       278.746   3.29673e-13         10000
        3.435       278.746   9.91938e-14         10000
        3.445       278.746   1.20929e-12         10000
        3.455       278.746   2.99623e-12         10000
        3.465       278.746   2.40545e-12         10000
        3.475       278.746   2.13558e-12         10000
        3.485       278.746    2.5557e-12         10000
        3.495       278.746   4.49289e-13         10000
        3.505       278.746   1.96783e-12         10000
        3.515       278.746   1.89781e-12         10000
        3.525       278.746   2.10057e-13         10000
        3.535       278.746   1.11593e-12         10000
        3.545       278.746   5.04721e-13         10000
        3.555       278.746   1.95324e-12         10000
        3.565       278.746   1.52583e-12         10000
        3.575       278.746   2.82265e-12         10000
        3.585       278.746   6.18502e-13         10000
        3.595       278.746   1.01528e-12         10000
        3.605       278.746   7.06026e-13         10000
        3.615       278.746   2.70011e-12         10000
        3.625       278.746   2.59654e-13         10000
        3.635       278.746   1.55209e-12         10000
        3.645       278.746   2.77159e-14         10000
        3.655       278.746   2.58196e-13         10000
        3.665       278.746   5.38272e-13         10000
        3.675       278.746   7.89174e-13         10000
        3.685       278.746   2.55278e-13         10000
        3.695       278.746   9.52552e-13         10000
        3.705       278.746   2.74533e-12         10000
        3.715       278.746   1.62794e-12         10000
        3.725       278.746   1.66587e-12         10000
        3.735       278.746   2.40399e-12         10000
        3.745       278.746    1.6046e-13         10000
        3.755       278.746   1.76652e-12         10000
        3.765       278.746   1.27056e-12         10000
        3.775       278.746   3.60307e-13         10000
        3.785       278.746    2.5061e-12         10000
        3.795       278.746   1.34203e-13         10000
        3.805       278.746   9.19001e-13         10000
        3.815       278.746   2.47839e-12         10000
        3.825       278.746   3.81896e-12         10000
        3.835       278.746   9.86103e-13         10000
        3.845       278.746   2.29021e-12         10000
        3.855       278.746   1.06342e-12         10000
        3.865       278.746    3.7256e-12         10000
        3.875       278.746   1.09405e-13         10000
        3.885       278.746   2.07286e-12         10000
        3.895       278.746   7.95009e-13         10000
        3.905       278.746   2.48422e-12         10000
        3.915       278.746   7.52706e-13         10000
        3.925       278.746   2.93205e-13         10000
        3.935       278.746   6.44759e-13         10000
        3.945       278.746   1.06487e-12         10000
        3.955       278.746   5.93704e-13         10000
        3.965       278.746   4.69712e-13         10000
        3.975       278.746   3.08084e-12         10000
        3.985       278.746    1.2443e-12         10000
        3.995       278.746   3.31132e-13         10000
        4.005       278.746   2.06119e-12         10000
        4.015       278.746   4.47831e-13         10000
        4.025       278.746   3.63224e-13         10000
        4.035       278.746   1.46603e-12         10000
        4.045       278.746   1.00361e-12         10000
        4.055       278.746   2.06556e-12         10000
        4.065       278.746   5.90786e-13         10000
        4.075       278.746   6.27255e-14         10000
        4.085       278.746   6.68099e-13         10000
        4.095       278.746   1.32453e-12         10000
        4.105       278.746   4.90134e-13         10000
        4.115       278.746   8.72322e-13         10000
        4.125       278.746   2.82556e-12         10000
        4.135       278.746   5.55777e-13         10000
        4.145       278.746    1.1947e-12         10000
        4.155       278.746   2.12975e-13         10000
        4.165       278.746   3.20192e-12         10000
        4.175       278.746   3.25151e-12         10000
        4.185       278.746   3.07209e-12         10000
        4.195       278.746    3.1071e-12         10000
        4.205       278.746   4.38203e-12         10000
        4.215       278.746    3.0327e-12         10000
        4.225       278.746   1.94741e-12         10000
        4.235       278.746   8.27101e-13         10000
        4.245       278.746   7.55623e-13         10000
        4.255       278.746   1.56084e-13         10000
        4.265       278.746   4.05527e-13         10000
        4.275       278.746   1.27493e-12         10000
        4.285       278.746   9.19001e-13         10000
        4.295       278.746   1.73589e-12         10000
        4.305       278.746   1.31286e-14         10000
        4.315       278.746   2.84453e-13         10000
        4.325       278.746   5.51401e-13         10000
        4.335       278.746   3.96775e-13         10000
        4.345       278.746   3.91232e-12         10000
        4.355       278.746   1.36683e-12         10000
        4.365       278.746   5.51401e-13         10000
        4.375       278.746   9.33588e-14         10000
        4.385       278.746   8.88368e-13         10000
        4.395       278.746   1.81904e-12         10000
        4.405       278.746   2.55716e-12         10000
        4.415       278.746   1.58127e-12         10000
        4.425       278.746    1.4033e-12         10000
        4.435       278.746   1.09405e-12         10000
        4.445       278.746   1.64399e-12         10000
        4.455       278.746   4.56875e-12         10000
        4.465       278.746   3.67892e-12         10000
        4.475       278.746     5.638e-12         10000
        4.485       278.746   5.23831e-12         10000
        4.495       278.746   5.60153e-12         10000
        4.505       278.746   4.62856e-12         10000
        4.515       278.746   4.56145e-12         10000
        4.525       278.746   4.30618e-12         10000
        4.535       278.746   4.89696e-12         10000
        4.545       278.746   4.64752e-12         10000
        4.555       278.746    4.6198e-12         10000
        4.565       278.746   3.93274e-12         10000
        4.575       278.746   2.66219e-12         10000
        4.585       278.746   3.59286e-12         10000
        4.595       278.746   3.36384e-12         10000
        4.605       278.746   3.48491e-12         10000
        4.615       278.746   4.67815e-12         10000
        4.625       278.746   5.59715e-12         10000
        4.635       278.746   4.81381e-12         10000
        4.645       278.746   3.97359e-12         10000
        4.655       278.746   4.92322e-12         10000
        4.665       278.746   3.60598e-12         10000
        4.675       278.746    4.2347e-12         10000
        4.685       278.746   4.08007e-12         10000
        4.695       278.746   3.41635e-12         10000
        4.705       278.746   5.04867e-12         10000
        4.715       278.746   3.48783e-12         10000
        4.725       278.746   3.20921e-12         10000
        4.735       278.746   3.22526e-12         10000
        4.745       278.746   4.07278e-12         10000
        4.755       278.746   2.92913e-12         10000
        4.765       278.746   1.52437e-12         10000
        4.775       278.746    3.0079e-12         10000
        4.785       278.746   2.88975e-12         10000
        4.795       278.746   3.79562e-12         10000
        4.805       278.746    3.4922e-12         10000
        4.815       278.746   2.27854e-12         10000
        4.825       278.746   1.69359e-12         10000
        4.835       278.746    1.8628e-12         10000
        4.845       278.746   2.52069e-12         10000
        4.855       278.746   2.94664e-12         10000
        4.865       278.746   5.05596e-12         10000
        4.875       278.746   3.96046e-12         10000
        4.885       278.746   5.21642e-12         10000
        4.895       278.746   4.75838e-12         10000
        4.905       278.746   6.99316e-12         10000
        4.915       278.746   4.93343e-12         10000
        4.925       278.746   4.93781e-12         10000
        4.935       278.746   4.62126e-12         10000
        4.945       278.746   3.25297e-12         10000
        4.955       278.746   3.86856e-12         10000
        4.965       278.746   3.69059e-12         10000
        4.975       278.746   4.64314e-12         10000
        4.985       278.746   5.67592e-12         10000
        4.995       278.746   5.64529e-12         10000
